"child_b","parent_b","dist_b","NodeLat","NodeLon"
"N_914068",5817,2.03308657865,41.301102807,-78.061996468
"N_914069",5817,1.17683766184,41.301102807,-78.061996468
"N_914070",5857,2.24823376491,41.230829447,-77.573425953
"N_914071",5857,1.23577164466,41.230829447,-77.573425953
"N_914072",5869,1.10183766184,41.228556608,-77.557853131
"N_914073",5879,4.25797510577,41.143506515,-76.984841499
"N_914074",5816,2.29367532368,41.135827358,-76.934005627
"N_914075",5789,0.476984848098,41.137919074,-76.929757777
"N_914079",5878,0.252426406871,41.30043727,-78.059227084
"N_914080",5920,2.42051298552,41.217004931,-77.480781522
"N_914081",5920,3.37838095117,41.217004931,-77.480781522
"N_914082",5830,1.92124891681,41.14345693,-76.986325361
"N_914083",6243,0.934264068712,41.1243835,-76.860314732
"N_914084",6243,2.91124891681,41.1243835,-76.860314732
"N_914085",5853,1.4069848481,41.110629894,-76.769996128
"N_914086",5853,0.604705627485,41.110629894,-76.769996128
"N_914100",5905,1.81367532368,41.356820533,-78.463553562
"N_914101",5905,1.39926406871,41.356820533,-78.463553562
"N_914102",5873,1.66669047558,41.349285337,-78.409212479
"N_914103",5873,0.177426406871,41.349285337,-78.409212479
"N_914104",5869,1.29683766184,41.228556608,-77.557853131
"N_914105",5879,0.157279220614,41.143506515,-76.984841499
"N_914122",5842,1.89639610307,41.22310884,-77.528050765
"N_914123",5842,0.147426406871,41.22310884,-77.528050765
"N_914124",5926,0.77441125497,41.10018796,-76.707082345
"N_914136",5926,5.07720346111,41.10018796,-76.707082345
"N_914143",5599,3.22536579926,41.359162167,-78.356717808
"N_914148",5870,1.44382250994,41.211741009,-77.456082415
"N_914149",5870,1.32426406871,41.211741009,-77.456082415
"N_914150",5896,0.96941125497,41.187737224,-77.293409215
"N_914159",5783,1.17683766184,41.151184618,-77.015833105
"N_914172",5977,0.956984848098,41.080896398,-76.592236452
"N_914181",5792,0.876837661841,41.261644646,-77.770808224
"N_914182",5986,0.264852813742,41.22111309,-77.527476813
"N_914183",5986,2.90779220614,41.22111309,-77.527476813
"N_914184",5996,1.45669047558,41.126899155,-76.894912483
"N_914185",5996,3.0809545443,41.126899155,-76.894912483
"N_914194",5660,2.11882250994,41.248399201,-77.605915364
"N_914198",5896,1.04654328933,41.187737224,-77.293409215
"N_914206",5849,0.839558441227,41.31170811,-78.16403405
"N_914207",11174,0.686245499996,41.325377829,-78.148770576
"N_914208",5816,2.17518289963,41.135827358,-76.934005627
"N_914221",5846,0.147426406871,41.233553675,-77.614610614
"N_914222",5881,0.952279220614,41.107446483,-76.776019701
"N_914223",5860,0.577279220614,41.106908108,-76.772492457
"N_914229",11109,2.5759226,41.189429672,-77.242225627
"N_914230",5860,0.609852813742,41.106908108,-76.772492457
"N_914237",5737,2.40702056147,41.371066923,-78.517319428
"N_914238",5868,0.971543289326,41.224960225,-77.566890846
"N_914239",5706,2.03246212025,41.164983446,-77.069429966
"N_914240",5977,0.572132034356,41.080896398,-76.592236452
"N_914251",5881,0.444852813742,41.107446483,-76.776019701
"N_914252",5859,1.1819848481,41.078145324,-76.588591113
"N_914258",5635,4.52477705423,41.281425238,-77.826669082
"N_914273",10880,0.448741859837,41.233553675,-77.614610614
"N_914278",5865,2.02323376491,41.290972622,-78.034832336
"N_914279",5754,2.31551298552,41.299771194,-78.014183955
"N_914280",5770,1.25183766184,41.277439161,-77.86924972
"N_914282",5713,1.95426406871,41.299841432,-77.993578943
"N_914283",6302,0.242132034356,41.223124283,-77.565538471
"N_914284",6302,1.01911688245,41.223124283,-77.565538471
"N_914285",6013,0.656984848098,41.206804377,-77.454087356
"N_914286",6013,2.1209545443,41.206804377,-77.454087356
"N_914287",5854,3.94749783362,41.174977133,-77.225897613
"N_914299",5917,1.35426406871,41.342536014,-78.405770379
"N_914300",5911,0.784705627485,41.235281872,-77.650911342
"N_914304",6037,0.256066017178,41.184891943,-77.30924228
"N_914305",5970,2.17731493399,41.07973975,-76.613141484
"N_914306",5970,3.52749783362,41.07973975,-76.613141484
"N_914321",5886,1.88823376491,41.291228762,-78.044322663
"N_914322",11082,0.0815979999946,41.134978003,-76.97724293
"N_914323",6022,0.965771644663,41.134978003,-76.97724293
"N_914324",5938,0.842132034356,41.10531273,-76.781753464
"N_914325",5938,0.045,41.10531273,-76.781753464
"N_914335",5803,1.71124891681,41.335959013,-78.303780688
"N_914336",5895,1.47639610307,41.236953725,-77.669951614
"N_914337",5859,0.439705627485,41.078145324,-76.588591113
"N_914345",5865,0.921837661841,41.290972622,-78.034832336
"N_914351",5917,3.41867532368,41.342536014,-78.405770379
"N_914352",5720,2.33823376491,41.328738145,-78.199748094
"N_914353",5811,2.24654328933,41.241763062,-77.592226256
"N_914354",5830,1.48624891681,41.14345693,-76.986325361
"N_914361",5886,0.192426406871,41.291228762,-78.044322663
"N_914362",5792,1.45003571337,41.261644646,-77.770808224
"N_914363",5894,1.42411688245,41.238475214,-77.686091215
"N_914364",5895,1.65639610307,41.236953725,-77.669951614
"N_914365",5911,1.85183766184,41.235281872,-77.650911342
"N_914366",5975,2.2409545443,41.178126616,-77.274670279
"N_914367",5975,1.73867532368,41.178126616,-77.274670279
"N_914368",5952,2.03911688245,41.083751139,-76.649884915
"N_914376",5883,0.144852813742,41.326290766,-78.297046924
"N_914377",5883,1.40654328933,41.326290766,-78.297046924
"N_914378",6037,1.76352813742,41.184891943,-77.30924228
"N_914379",5939,0.106066017178,41.085709287,-76.664411121
"N_914380",5939,2.45911688245,41.085709287,-76.664411121
"N_914381",5952,5.91161471607,41.083751139,-76.649884915
"N_914392",6028,1.31911688245,41.347241385,-78.459348307
"N_914404",6028,1.60411688245,41.347241385,-78.459348307
"N_914420",6003,0.809558441227,41.277540109,-77.969202417
"N_914421",5863,2.28639610307,41.231490573,-77.619197791
"N_914422",5885,0.282426406871,41.075041892,-76.587984463
"N_914423",5885,1.80683766184,41.075041892,-76.587984463
"N_914430",5912,0.921837661841,41.230468545,-77.644092439
"N_914431",5908,0.192426406871,41.230422886,-77.64189927
"N_914432",5935,2.87566017178,41.15633621,-77.141245839
"N_914433",5935,2.89429978209,41.15633621,-77.141245839
"N_914441",5777,2.9309545443,41.339619047,-78.312409009
"N_914442",5803,1.74169047558,41.335959013,-78.303780688
"N_914449",5953,0.577279220614,41.338271959,-78.406479292
"N_914460",5919,0.412279220614,41.281990424,-78.0081133
"N_914461",5867,1.02639610307,41.285466752,-77.998027304
"N_914462",11244,0.139979916669,41.204928815,-77.474800605
"N_914463",6203,0.599558441227,41.204928815,-77.474800605
"N_914464",5909,0.219852813742,41.072626249,-76.588289084
"N_914465",5909,0.189852813742,41.072626249,-76.588289084
"N_914478",5925,0.045,41.219832297,-77.578537318
"N_914479",5868,1.36154328933,41.224960225,-77.566890846
"N_914480",6026,1.87882250994,41.088710241,-76.701803528
"N_914488",5915,1.78411688245,41.328599804,-78.335052492
"N_914489",5915,0.12,41.328599804,-78.335052492
"N_914490",5899,0.618198051534,41.325138057,-78.296604632
"N_914491",5888,0.741837661841,41.314122781,-78.214139521
"N_914492",5930,0.383345237792,41.309851926,-78.20898142
"N_914493",5957,0.202279220614,41.096434577,-76.754063241
"N_914498",5849,1.14683766184,41.31170811,-78.16403405
"N_914507",6044,4.98073159853,41.271277146,-77.942524002
"N_914508",5993,0.252426406871,41.154287463,-77.142167335
"N_914509",5993,0.853050865276,41.154287463,-77.142167335
"N_914510",6099,4.24279220614,41.101623224,-76.79342812
"N_914511",6099,1.37183766184,41.101623224,-76.79342812
"N_914512",6184,0.582426406871,41.081927243,-76.664724304
"N_914520",6113,0.779558441227,41.194461548,-77.414739519
"N_914521",6113,0.429852813742,41.194461548,-77.414739519
"N_914522",6018,0.973050865276,41.190397022,-77.387157151
"N_914523",6018,3.82749783362,41.190397022,-77.387157151
"N_914524",6176,3.29735064736,41.187370834,-77.366649244
"N_914525",6176,1.99216774773,41.187370834,-77.366649244
"N_914526",6015,0.809558441227,41.136912177,-77.028170763
"N_914527",6015,1.57411688245,41.136912177,-77.028170763
"N_914528",5949,2.97293939239,41.094037114,-76.745536791
"N_914529",5951,0.654852813742,41.092904659,-76.738131533
"N_914530",5951,4.56293939239,41.092904659,-76.738131533
"N_914531",5972,0.03,41.092850722,-76.737778907
"N_914532",6184,1.57882250994,41.081927243,-76.664724304
"N_914538",5963,0.469705627485,41.33567125,-78.403460625
"N_914539",6129,2.47110173055,41.206408443,-77.497929158
"N_914540",6129,0.045,41.206408443,-77.497929158
"N_914541",5730,3.21462986798,41.189429672,-77.242225627
"N_914542",5949,0.842132034356,41.094037114,-76.745536791
"N_914548",5908,0.397279220614,41.230422886,-77.64189927
"N_914555",5809,4.48102597104,41.313154739,-78.075805829
"N_914556",11121,1.1288766,41.238475214,-77.686091215
"N_914557",5958,0.045,41.227215585,-77.642376203
"N_914558",5863,0.986984848098,41.231490573,-77.619197791
"N_914570",6010,0.432426406871,41.334288852,-78.399399502
"N_914571",6010,3.72080735804,41.334288852,-78.399399502
"N_914572",5930,0.379705627485,41.309851926,-78.20898142
"N_914573",5965,0.664705627485,41.307396291,-78.207035594
"N_914574",5959,0.823050865276,41.294456229,-78.1133238
"N_914575",11122,4.522664,41.234760611,-77.696254852
"N_914586",6030,2.86279220614,41.344121778,-78.472261458
"N_914587",6016,0.981837661841,41.073252426,-76.618986827
"N_914594",5866,1.96518289963,41.268008511,-77.873907841
"N_914595",5998,2.2439696962,41.087768077,-76.715294698
"N_914600",6053,0.532279220614,41.348504894,-78.50791124
"N_914601",5899,0.936837661841,41.325138057,-78.296604632
"N_914602",5976,1.28183766184,41.170771157,-77.26745754
"N_914603",5956,0.319705627485,41.1719804,-77.264560121
"N_914604",6016,3.20308657865,41.073252426,-76.618986827
"N_914619",6053,1.9776093065,41.348504894,-78.50791124
"N_914620",5980,1.58867532368,41.308985446,-78.226108181
"N_914626",5981,0.222426406871,41.308373292,-78.223691738
"N_914627",5888,1.30669047558,41.314122781,-78.214139521
"N_914628",6003,1.28654328933,41.277540109,-77.969202417
"N_914629",5998,0.282426406871,41.087768077,-76.715294698
"N_914635",6030,0.895477272148,41.344121778,-78.472261458
"N_914636",5798,4.45705627485,41.277153678,-77.884395549
"N_914637",6247,1.87669047558,41.207720473,-77.523674519
"N_914638",6247,0.641984848098,41.207720473,-77.523674519
"N_914647",5963,0.519852813742,41.33567125,-78.403460625
"N_914648",5990,2.16080735804,41.3245859,-78.343419873
"N_914649",5928,0.874264068712,41.327546283,-78.335319505
"N_914650",5959,0.427279220614,41.294456229,-78.1133238
"N_914651",6247,0.417426406871,41.207720473,-77.523674519
"N_914652",6032,0.402426406871,41.151240746,-77.143726091
"N_914653",6032,3.14051298552,41.151240746,-77.143726091
"N_914654",6075,1.50382250994,41.113280106,-76.891659895
"N_914655",6075,1.69367532368,41.113280106,-76.891659895
"N_914656",5999,4.78793939239,41.085429725,-76.70895857
"N_914669",5999,0.794558441227,41.085429725,-76.70895857
"N_914670",6026,0.951837661841,41.088710241,-76.701803528
"N_914679",6103,1.23985281374,41.154357492,-77.168241606
"N_914680",6103,1.27926406871,41.154357492,-77.168241606
"N_914684",5919,1.3889696962,41.281990424,-78.0081133
"N_914685",6004,2.21610173055,41.268240598,-77.949925521
"N_914686",6044,0.831837661841,41.271277146,-77.942524002
"N_914695",5742,3.72551298552,41.277671992,-77.853749391
"N_914696",6264,2.48867532368,41.106337646,-76.853138514
"N_914704",5991,2.38518289963,41.292751278,-78.116701298
"N_914705",6029,0.358492424049,41.121850529,-76.95730358
"N_914711",6083,0.237426406871,41.071460077,-76.628672167
"N_914722",6100,0.602132034356,41.330156867,-78.397135454
"N_914723",6100,1.4189696962,41.330156867,-78.397135454
"N_914724",5891,1.14941125497,41.290013333,-78.04537083
"N_914725",6114,1.5839696962,41.195503629,-77.455255204
"N_914726",6114,1.10955844123,41.195503629,-77.455255204
"N_914727",6138,0.739705627485,41.131706618,-77.026279151
"N_914728",6083,1.31911688245,41.071460077,-76.628672167
"N_914732",5985,0.859705627485,41.262555547,-77.902521668
"N_914733",6211,0.803969696197,41.184568644,-77.382832839
"N_914734",6093,0.544705627485,41.119248926,-76.945519228
"N_914735",5983,0.479558441227,41.08735872,-76.717980401
"N_914743",6005,0.746984848098,41.252806282,-77.844051337
"N_914744",6033,1.71426406871,41.123145838,-76.973119801
"N_914752",6017,0.959558441227,41.261302986,-77.910931678
"N_914753",6025,1.97654328933,41.131981378,-77.03355424
"N_914754",6138,0.739705627485,41.131706618,-77.026279151
"N_914755",6082,2.3909545443,41.079184186,-76.686064336
"N_914756",6082,3.04580735804,41.079184186,-76.686064336
"N_914765",6070,1.48669047558,41.337676398,-78.45918299
"N_914766",6093,1.54154328933,41.119248926,-76.945519228
"N_914773",6070,1.57669047558,41.337676398,-78.45918299
"N_914774",6211,0.844705627485,41.184568644,-77.382832839
"N_914775",6068,0.494558441227,41.148510886,-77.147403976
"N_914776",6029,1.75154328933,41.121850529,-76.95730358
"N_914777",6264,2.60352813742,41.106337646,-76.853138514
"N_914782",5962,1.35382250994,41.224173262,-77.62333181
"N_914792",5925,2.05624891681,41.219832297,-77.578537318
"N_914793",6079,2.02367532368,41.170706743,-77.302019338
"N_914794",6025,1.92169047558,41.131981378,-77.03355424
"N_914799",6040,2.3945941546,41.259654121,-77.914666802
"N_914800",6017,0.404558441227,41.261302986,-77.910931678
"N_914801",6033,1.9889696962,41.123145838,-76.973119801
"N_914812",6150,0.92441125497,41.292733542,-78.149412503
"N_914813",6012,1.08169047558,41.28131552,-78.049448376
"N_914814",6095,1.65338095117,41.261671063,-77.930680416
"N_914824",6150,0.683345237792,41.292733542,-78.149412503
"N_914825",5891,2.27779220614,41.290013333,-78.04537083
"N_914826",5867,2.01639610307,41.285466752,-77.998027304
"N_914827",6079,0.547279220614,41.170706743,-77.302019338
"N_914840",6084,0.667279220614,41.308617654,-78.266258402
"N_914841",6084,1.62169047558,41.308617654,-78.266258402
"N_914846",6021,3.1109545443,41.250472875,-77.837309211
"N_914847",6051,1.37654328933,41.243044617,-77.806539941
"N_914858",6185,1.48882250994,41.340348049,-78.498199225
"N_914859",6185,0.413345237792,41.340348049,-78.498199225
"N_914860",6061,0.769264068712,41.173268783,-77.324851567
"N_914870",6170,2.04169047558,41.112048816,-76.923233283
"N_914882",6064,1.79033008589,41.17503983,-77.346058553
"N_914883",6061,0.819852813742,41.173268783,-77.324851567
"N_914884",6112,1.07955844123,41.15521578,-77.212475815
"N_914894",5965,1.15669047558,41.307396291,-78.207035594
"N_914895",6062,1.43911688245,41.169964959,-77.313609862
"N_914896",6048,0.512132034356,41.170808718,-77.308239151
"N_914905",5980,1.92852813742,41.308985446,-78.226108181
"N_914913",6181,0.517279220614,41.173415108,-77.340613673
"N_914914",6181,1.12305086528,41.173415108,-77.340613673
"N_914915",5956,1.58610173055,41.1719804,-77.264560121
"N_914916",6066,0.406066017178,41.161050986,-77.25720689
"N_914917",6089,0.764558441227,41.145625087,-77.153695955
"N_914923",6208,0.045,41.332821794,-78.455627604
"N_914924",6208,0.842132034356,41.332821794,-78.455627604
"N_914925",6076,1.00926406871,41.329720537,-78.433258422
"N_914926",6048,0.384852813742,41.170808718,-77.308239151
"N_914927",6170,1.22911688245,41.112048816,-76.923233283
"N_914928",6141,0.189852813742,41.1056027,-76.889720614
"N_914929",6141,0.964264068712,41.1056027,-76.889720614
"N_914935",5953,3.45338095117,41.338271959,-78.406479292
"N_914936",5960,1.87882250994,41.234760611,-77.696254852
"N_914937",5962,1.2719848481,41.224173262,-77.62333181
"N_914938",5976,3.44948268172,41.170771157,-77.26745754
"N_914939",6081,1.05470562748,41.074136103,-76.685256922
"N_914940",6183,0.33,41.073541144,-76.681379545
"N_914941",6183,0.839116882454,41.073541144,-76.681379545
"N_914942",6107,0.854558441227,41.066229816,-76.633798868
"N_914946",6063,2.45610173055,41.303803882,-78.243598124
"N_914955",6167,0.46091883092,41.348309992,-78.573739726
"N_914956",6167,1.94139610307,41.348309992,-78.573739726
"N_914957",5985,1.2839696962,41.262555547,-77.902521668
"N_914958",6104,3.14051298552,41.146632353,-77.167754962
"N_914959",6104,1.2869848481,41.146632353,-77.167754962
"N_914969",6107,3.68051298552,41.066229816,-76.633798868
"N_914978",6060,0.857132034356,41.298635159,-78.204862089
"N_914979",6077,4.33235064736,41.227035142,-77.710776598
"N_914980",6073,2.11154328933,41.112391706,-76.934531049
"N_914988",6060,0.364705627485,41.298635159,-78.204862089
"N_914989",6040,1.86551298552,41.259654121,-77.914666802
"N_914990",6120,1.51926406871,41.089811242,-76.796679771
"N_915001",11130,3.7313,41.268008511,-77.873907841
"N_915002",6116,2.23624891681,41.091161553,-76.807331867
"N_915003",6116,2.40852813742,41.091161553,-76.807331867
"N_915007",6148,1.22183766184,41.322189022,-78.394738059
"N_915008",11129,1.2170676,41.250472875,-77.837309211
"N_915009",5958,1.78882250994,41.227215585,-77.642376203
"N_915010",6135,1.00242640687,41.145635297,-77.170228866
"N_915011",6135,0.277279220614,41.145635297,-77.170228866
"N_915019",10882,3.78795313334,41.268240598,-77.949925521
"N_915020",6102,0.06,41.216312704,-77.650023222
"N_915021",6226,0.342426406871,41.064347574,-76.635791082
"N_915027",5981,1.39411688245,41.308373292,-78.223691738
"N_915028",10979,1.6220888,41.30043727,-78.059227084
"N_915029",6111,0.177426406871,41.172823262,-77.356940086
"N_915030",6064,1.06669047558,41.17503983,-77.346058553
"N_915031",5854,5.05102597104,41.174977133,-77.225897613
"N_915044",6258,1.99580735804,41.181529562,-77.417818031
"N_915053",11142,0.443143070661,41.188130384,-77.464564725
"N_915054",6068,4.4015790027,41.148510886,-77.147403976
"N_915055",6224,0.187279220614,41.09001031,-76.808750897
"N_915059",6148,0.791984848098,41.322189022,-78.394738059
"N_915060",6180,2.22080735804,41.287828846,-78.159119625
"N_915061",6102,0.437132034356,41.216312704,-77.650023222
"N_915062",6224,1.32941125497,41.09001031,-76.808750897
"N_915065",6076,0.566984848098,41.329720537,-78.433258422
"N_915066",5928,2.6009545443,41.327546283,-78.335319505
"N_915067",6204,0.532279220614,41.188130384,-77.464564725
"N_915068",6258,0.814705627485,41.181529562,-77.417818031
"N_915069",5983,1.71382250994,41.08735872,-76.717980401
"N_915077",5990,2.17882250994,41.3245859,-78.343419873
"N_915078",5991,1.7039696962,41.292751278,-78.116701298
"N_915079",6051,1.67139610307,41.243044617,-77.806539941
"N_915080",6162,2.83793939239,41.189677714,-77.480688713
"N_915081",6162,1.9776093065,41.189677714,-77.480688713
"N_915082",6164,1.59124891681,41.11776761,-76.99001976
"N_915089",6005,1.5689696962,41.252806282,-77.844051337
"N_915090",6112,0.884558441227,41.15521578,-77.212475815
"N_915091",6137,0.589705627485,41.120122634,-77.01289495
"N_915097",6194,0.354852813742,41.143481873,-77.172279908
"N_915098",6146,0.738198051534,41.125600348,-77.052926564
"N_915099",6140,0.434558441227,41.11895919,-77.008802333
"N_915100",6140,2.73639610307,41.11895919,-77.008802333
"N_915109",6122,0.443345237792,41.311261526,-78.328055202
"N_915110",6131,0.697279220614,41.118367204,-77.001247244
"N_915111",6234,0.651837661841,41.100395236,-76.887840032
"N_915117",6077,0.77441125497,41.227035142,-77.710776598
"N_915118",6146,1.16441125497,41.125600348,-77.052926564
"N_915123",6200,1.13955844123,41.341239107,-78.556033643
"N_915124",6073,0.904264068712,41.112391706,-76.934531049
"N_915129",6147,0.294852813742,41.124284437,-77.051446784
"N_915130",6134,3.59823376491,41.120763913,-77.018966963
"N_915138",6154,1.05941125497,41.317316344,-78.387150275
"N_915139",6154,0.678198051534,41.317316344,-78.387150275
"N_915140",6151,1.99367532368,41.28205618,-78.135611899
"N_915141",6127,0.854558441227,41.282646694,-78.126274604
"N_915142",6147,1.21819805153,41.124284437,-77.051446784
"N_915143",6234,0.529705627485,41.100395236,-76.887840032
"N_915159",6195,0.0724264068712,41.316954169,-78.386506916
"N_915160",6195,2.03867532368,41.316954169,-78.386506916
"N_915161",6180,1.12305086528,41.287828846,-78.159119625
"N_915162",5957,3.10429978209,41.096434577,-76.754063241
"N_915170",6121,0.791984848098,41.326278758,-78.435962982
"N_915171",6109,1.69411688245,41.279800757,-78.096506744
"N_915172",6174,0.438198051534,41.21744063,-77.689777805
"N_915184",6240,0.399852813742,41.186785913,-77.48145654
"N_915185",6240,0.354852813742,41.186785913,-77.48145654
"N_915186",6134,0.979705627485,41.120763913,-77.018966963
"N_915187",6165,0.99941125497,41.112603815,-76.982976003
"N_915188",6190,1.55183766184,41.110952252,-76.972036063
"N_915189",6120,0.943050865276,41.089811242,-76.796679771
"N_915193",6200,2.28124891681,41.341239107,-78.556033643
"N_915194",6049,3.32823376491,41.31035217,-78.272799306
"N_915195",6106,1.41169047558,41.216101135,-77.650446344
"N_915196",6171,1.3139696962,41.102578179,-76.918474278
"N_915197",6153,3.35521861301,41.100201306,-76.893772121
"N_915198",6226,2.38110173055,41.064347574,-76.635791082
"N_915205",6126,1.3139696962,41.315305096,-78.358998662
"N_915206",6175,0.757279220614,41.215727845,-77.683613894
"N_915207",5912,4.63705627485,41.230468545,-77.644092439
"N_915208",6188,2.36823376491,41.169136849,-77.365273922
"N_915209",6111,0.706690475583,41.172823262,-77.356940086
"N_915210",6066,1.3176093065,41.161050986,-77.25720689
"N_915211",6145,0.502279220614,41.107033509,-76.935260413
"N_915217",6210,0.914558441227,41.282716027,-78.15381432
"N_915218",6192,1.29852813742,41.164223768,-77.333886848
"N_915219",6163,0.337279220614,41.119360135,-77.027799797
"N_915220",6321,1.20941125497,41.0657066,-76.680241721
"N_915221",6321,3.18551298552,41.0657066,-76.680241721
"N_915231",6245,1.72154328933,41.329734343,-78.492413264
"N_915232",6173,0.114852813742,41.313611529,-78.372287239
"N_915233",6101,2.07382250994,41.242461386,-77.830944611
"N_915234",6177,0.289705627485,41.168719163,-77.362446122
"N_915235",6182,0.517279220614,41.118997326,-77.030837854
"N_915236",6231,0.964264068712,41.10872926,-76.964559121
"N_915240",6087,1.07911688245,41.25338378,-77.897553036
"N_915241",6062,2.08279220614,41.169964959,-77.313609862
"N_915242",6189,0.589705627485,41.119794154,-77.036132575
"N_915246",6199,2.25852813742,41.142282182,-77.191709865
"N_915255",6196,0.439705627485,41.313974415,-78.384687827
"N_915256",6186,1.00970562748,41.313233008,-78.373485216
"N_915257",6174,0.409705627485,41.21744063,-77.689777805
"N_915258",6133,2.17367532368,41.149276869,-77.209298629
"N_915259",6198,0.102426406871,41.142177513,-77.192840339
"N_915268",6348,1.27154328933,41.336082258,-78.546301694
"N_915269",6348,1.16441125497,41.336082258,-78.546301694
"N_915270",6245,1.85033008589,41.329734343,-78.492413264
"N_915271",6241,2.86066017178,41.183696801,-77.475295835
"N_915272",6241,1.34183766184,41.183696801,-77.475295835
"N_915281",6151,0.494558441227,41.28205618,-78.135611899
"N_915282",6182,0.264852813742,41.118997326,-77.030837854
"N_915283",6171,0.382279220614,41.102578179,-76.918474278
"N_915290",6253,1.49911688245,41.322403077,-78.451268771
"N_915291",6121,1.0469848481,41.326278758,-78.435962982
"N_915292",6205,1.4069848481,41.278984262,-78.138970871
"N_915293",6212,2.70852813742,41.167765043,-77.370784211
"N_915294",6188,0.572132034356,41.169136849,-77.365273922
"N_915308",6101,0.994264068712,41.242461386,-77.830944611
"N_915309",6106,1.19033008589,41.216101135,-77.650446344
"N_915310",6320,2.49080735804,41.193165733,-77.545533675
"N_915311",6320,0.919264068712,41.193165733,-77.545533675
"N_915312",6193,0.836984848098,41.120224792,-77.042629128
"N_915313",6165,0.439705627485,41.112603815,-76.982976003
"N_915317",6186,0.497132034356,41.313233008,-78.373485216
"N_915318",6221,0.677132034356,41.262776863,-78.030339503
"N_915319",6047,2.86793939239,41.272072487,-78.005528076
"N_915320",6218,0.537426406871,41.110034772,-76.985880717
"N_915321",6145,1.07183766184,41.107033509,-76.935260413
"N_915322",6250,1.1039696962,41.083669031,-76.813801688
"N_915323",6250,0.304705627485,41.083669031,-76.813801688
"N_915333",6287,1.4639696962,41.057939208,-76.647489489
"N_915341",6087,3.28749783362,41.25338378,-77.897553036
"N_915342",6197,1.23985281374,41.215746988,-77.693161812
"N_915348",6217,0.607279220614,41.119923002,-77.051529096
"N_915349",6206,0.298492424049,41.117634072,-77.032678171
"N_915350",6260,1.00669047558,41.10472109,-76.957937166
"N_915351",6153,0.86441125497,41.100201306,-76.893772121
"N_915352",6242,0.045,41.093232672,-76.882086446
"N_915353",6242,1.0739696962,41.093232672,-76.882086446
"N_915364",6209,0.249852813742,41.321123364,-78.44203825
"N_915370",6288,0.832279220614,41.325032647,-78.484041605
"N_915371",6229,0.174852813742,41.119827574,-77.058168369
"N_915379",6210,1.05169047558,41.282716027,-78.15381432
"N_915380",6127,1.46139610307,41.282646694,-78.126274604
"N_915381",6323,1.06669047558,41.181223633,-77.477054861
"N_915382",6323,0.354852813742,41.181223633,-77.477054861
"N_915383",6263,0.174852813742,41.0922309,-76.880891316
"N_915384",6263,6.90889393669,41.0922309,-76.880891316
"N_915385",6081,2.05216774773,41.074136103,-76.685256922
"N_915392",6288,1.14941125497,41.325032647,-78.484041605
"N_915393",6205,0.312426406871,41.278984262,-78.138970871
"N_915394",6273,2.95793939239,41.186352868,-77.513903831
"N_915395",6273,1.69411688245,41.186352868,-77.513903831
"N_915396",6299,0.875771644663,41.081885282,-76.814659543
"N_915397",6299,0.264852813742,41.081885282,-76.814659543
"N_915398",6286,0.810624458405,41.057610807,-76.656030846
"N_915399",6286,3.2915790027,41.057610807,-76.656030846
"N_915413",6209,1.29941125497,41.321123364,-78.44203825
"N_915414",6189,0.749558441227,41.119794154,-77.036132575
"N_915422",6196,1.4639696962,41.313974415,-78.384687827
"N_915423",6338,1.05169047558,41.197301745,-77.592570739
"N_915424",6338,0.562279220614,41.197301745,-77.592570739
"N_915425",6281,2.06610173055,41.169775449,-77.40478389
"N_915426",6281,1.06819805153,41.169775449,-77.40478389
"N_915427",6223,2.43639610307,41.10437176,-76.942968691
"N_915428",6287,2.43808657865,41.057939208,-76.647489489
"N_915439",6255,1.45411688245,41.312113481,-78.398751915
"N_915440",6282,0.264852813742,41.090859489,-76.879062713
"N_915441",6282,4.34735064736,41.090859489,-76.879062713
"N_915453",6218,0.579852813742,41.110034772,-76.985880717
"N_915464",6133,1.2839696962,41.149276869,-77.209298629
"N_915465",6089,3.94536579926,41.145625087,-77.153695955
"N_915466",6229,1.49139610307,41.119827574,-77.058168369
"N_915467",6260,0.857132034356,41.10472109,-76.957937166
"N_915468",6223,0.827132034356,41.10437176,-76.942968691
"N_915469",5972,3.15080735804,41.092850722,-76.737778907
"N_915477",6063,1.93367532368,41.303803882,-78.243598124
"N_915478",6379,0.752132034356,41.183635684,-77.506541384
"N_915479",6379,1.17683766184,41.183635684,-77.506541384
"N_915487",6049,2.06441125497,41.31035217,-78.272799306
"N_915496",6221,0.617132034356,41.262776863,-78.030339503
"N_915509",6012,3.05823376491,41.28131552,-78.049448376
"N_915510",6266,0.132426406871,41.140396604,-77.212057877
"N_915519",6126,2.12352813742,41.315305096,-78.358998662
"N_915520",6293,0.682279220614,41.166578458,-77.397921044
"N_915528",6293,0.78941125497,41.166578458,-77.397921044
"N_915529",6296,0.434558441227,41.088223706,-76.876111135
"N_915542",6109,1.96367532368,41.279800757,-78.096506744
"N_915549",6122,1.69882250994,41.311261526,-78.328055202
"N_915550",6213,0.883050865276,41.235035355,-77.834349015
"N_915554",6290,0.624852813742,41.054045509,-76.657753832
"N_915555",6290,1.3469848481,41.054045509,-76.657753832
"N_915562",10972,0.652134056002,41.318588585,-78.4709656
"N_915563",6253,2.71066017178,41.322403077,-78.451268771
"N_915564",6330,0.06,41.053837264,-76.658178927
"N_915570",6246,0.824558441227,41.276401677,-78.139999813
